form_name;variable_name;field_label;code;choice_label_dk;choice_label_uk;;;;
yale_food_addiction_scale_yfas;yfas_no_succ_keep_stop;Jeg forsøgte og mislykkedes med at skære ned på eller stoppe med at spise visse fødevarer.;7;4-6 gange om ugen;Four-six times a week ;;;;
yale_food_addiction_scale_yfas;yfas_distract_eat_hurt;Jeg var så distraheret af at spise, at jeg kunne være kommet til skade (f.eks. når jeg kørte bil, gik over vejen eller betjente maskiner).;7;4-6 gange om ugen;Four-six times a week ;;;;
yale_food_addiction_scale_yfas;yfas_dist_think_hurt;Jeg var så optaget af tanker om mad, at jeg kunne være kommet til skade (f.eks. når jeg kørte bil, gik over vejen eller betjente maskiner).;7;4-6 gange om ugen;Four-six times a week ;;;;
yale_food_addiction_scale_yfas;yfas_fam_friends_worry;Mine venner eller min familie var bekymrede over, hvor meget jeg overspiste.;7;4-6 gange om ugen;Four-six times a week ;;;;
besoegsdag_4;vo2max_test_type_v4;Hvilken testprotokol blev kørt?;4;4. Meget høj;4. Very high ;;;;
besgsdag_6;vo2max_test_type_v6;Hvilken testprotokol blev kørt?;4;4. Meget høj;4. Very high ;;;;
besgsdag_8;vo2max_test_type_v8;Hvilken testprotokol blev kørt?;4;4. Meget høj;4. Very high ;;;;
besgsdag_10_5f76;vo2max_test_type_v10;Hvilken testprotokol blev kørt?;4;4. Meget høj;4. Very high ;;;;
ekstra_kontakt;contact_direct_time;Tidsforbrug, direkte kontakt Hvor lang tid er der samlet brugt i direkte kontakt med deltageren (telefon, video eller fysisk fremmøde)?;9;41-45 minutter;41-45 minutes;;;;
ekstra_kontakt;contact_administration_time;Tidsforbrug, administrativt arbejde i forbindelse med denne kontaktHvor lang tid er der samlet brugt på administrativt arbejde i forbindelse med denne kontakt med deltageren (dokumentation, booking, mails, koordinering m.m.)?;9;41-45 minutter;41-45 minutes;;;;
tobacco_and_nicotine_use;tabac_last_use;Hvornår har du sidst benyttet tobaks- eller nikotinprodukter?;1;5 år siden;5 years ago;;;;
yale_food_addiction_scale_yfas;yfas_attempt_frequency;Hvor mange gange det seneste år har du forsøgt at skære ned på eller stoppe helt med at spise visse fødevarer?;5;5 eller flere gange;Five or more times;;;;
besoegsdag_4;vo2max_test_type_v4;Hvilken testprotokol blev kørt?;5;5. Ekstremt høj;5. Extremely high ;;;;
besgsdag_6;vo2max_test_type_v6;Hvilken testprotokol blev kørt?;5;5. Ekstremt høj;5. Extremely high ;;;;
besgsdag_8;vo2max_test_type_v8;Hvilken testprotokol blev kørt?;5;5. Ekstremt høj;5. Extremely high ;;;;
besgsdag_10_5f76;vo2max_test_type_v10;Hvilken testprotokol blev kørt?;5;5. Ekstremt høj;5. Extremely high ;;;;
ekstra_kontakt;contact_direct_time;Tidsforbrug, direkte kontakt Hvor lang tid er der samlet brugt i direkte kontakt med deltageren (telefon, video eller fysisk fremmøde)?;2;6-10 minutter;6-10 minutes;;;;
ekstra_kontakt;contact_administration_time;Tidsforbrug, administrativt arbejde i forbindelse med denne kontaktHvor lang tid er der samlet brugt på administrativt arbejde i forbindelse med denne kontakt med deltageren (dokumentation, booking, mails, koordinering m.m.)?;2;6-10 minutter;6-10 minutes ;;;;
sociodemografiske_karakteristika;socde_education_school;Hvilken skole- eller ungdomsuddannelse har du?;2;7 eller færre års skolegang;Seven or fewer years of schooling;;;;
sociodemografiske_karakteristika;socde_education_school;Hvilken skole- eller ungdomsuddannelse har du?;3;8-9 års skolegang;8-9 years of schooling ;;;;
besg_1_screening;antihypertensive_medicine_v1;Deltager tager følgende antihypertensiva:;3;ACE-hæmmer (enalapril, ramipril);ACE inhibitor (enalapril, ramipril);;;;
medicine_changes;antihypertensive_medicine_rep;Deltager er startet på følgende antihypertensiva:;3;ACE-hæmmer (enalapril, ramipril);ACE inhibitor (enalapril, ramipril;;;;
yale_food_addiction_scale_yfas;yfas_problem_foods;Sæt kryds ved ALLE de følgende fødevarer, du har problemer med:;3;Æbler;Apples ;;;;
pittsburgh_sleep_quality_index_psqi;psqi_10_sleep_chronotype;Man kan snakke om morgen- og aftenmennesker. Hvilken gruppe tror du, at du selv hører til i?;4;Afgjort aftenmenneske;Definitely a night person;;;;
pittsburgh_sleep_quality_index_psqi;psqi_10_sleep_chronotype;Man kan snakke om morgen- og aftenmennesker. Hvilken gruppe tror du, at du selv hører til i?;1;Afgjort morgenmenneske;Definitely a morning person;;;;
besg_1_screening;hba1c_gad65_cpeptid_v1;Hvis deltagerens HbA1c ≥ 60 mmol/mol og deltageren er i behandling med ≥ 2 antidiabetiske lægemidler, opfylder deltageren følgende: OBS: Svar C-peptid;3;Afventer svar på GAD65-antistof;Awaiting results for GAD65 antibodies;;;;
ekstra_kontakt;contact_reason;Hvad er grunden til kontakten?;1;Alarm fra Dietary Screener;Alert from Dietary Screener;;;;
ekstra_kontakt;contact_reason;Hvad er grunden til kontakten?;2;Alarm ift. at deltageren ikke overholder træningsinterventionen;Alert due to non-compliance with the exercise intervention;;;;
sociodemografiske_karakteristika;socde_employment_status;Hvordan er din arbejdssituation for tiden?;9;Alderspensionist;Old-age pensioner;;;;
sociodemografiske_karakteristika_short;socde_short_employment_status;Hvordan er din arbejdssituation for tiden?;9;Alderspensionist;Old-age pensioner;;;;
yale_food_addiction_scale_yfas;yfas_overeat_unplanned;Når jeg begyndte at spise visse fødevarer, spiste jeg meget mere, end jeg havde planlagt.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_eat_when_full;Jeg fortsatte med at spise visse fødevarer, selvom jeg ikke længere var sulten.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_eat_until_sick;Jeg spiste, indtil jeg fik det fysisk dårligt.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_worry_restrict;Jeg bekymrede mig meget om at skære ned på visse typer fødevarer, men jeg spiste dem alligevel.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_tired_overeating;Jeg brugte meget tid på at føle mig træt eller uoplagt efter at have overspist.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_constant_eating;Jeg brugte meget tid på at spise visse fødevarer i løbet af dagen.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_go_far_for_food;Når visse fødevarer ikke var tilgængelige, gjorde jeg en ekstra indsats for at få fat i dem. For eksempel gik jeg i supermarkedet for at købe bestemte fødevarer, selvom jeg havde andre ting at spise derhjemme.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_food_interference;Jeg spiste visse fødevarer så ofte eller i så store mængder, at jeg holdt op med at gøre andre vigtige ting. Det kunne for eksempel være at arbejde eller bruge tid med familie eller venner.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_problems_overeat;Jeg havde problemer med min familie eller mine venner på grund af, hvor meget jeg overspiste.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_avoid_situations;Jeg undgik arbejde, skole eller sociale aktiviteter, fordi jeg var bange for, at jeg ville overspise.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_avoid_cut_food_sad;Når jeg skar ned på eller stoppede med at spise visse fødevarer, følte jeg mig irritabel, nervøs eller trist til mode.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_withdrawals;Hvis jeg havde fysiske symptomer (f.eks. hovedpine eller træthed), fordi jeg ikke havde spist bestemte fødevarer, spiste jeg dem for at få det bedre.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_eat_emotions;Hvis jeg havde følelsesmæssige problemer, fordi jeg ikke havde spist bestemte fødevarer, spiste jeg dem for at få det bedre.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_phys_sympt;Når jeg skar ned på eller stoppede med at spise visse fødevarer, fik jeg fysiske symptomer (f.eks. hovedpine eller træthed).;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_craving_reduced;Når jeg skar ned på eller stoppede med at spise visse fødevarer, fik jeg stærk trang til dem.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_food_stress;Min spisning gav mig stor følelsesmæssig ubehag.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_function_problems;Jeg havde betydelige problemer i mit liv på grund af mad og spisning. Det kunne for eksempel være problemer med mine daglige rutiner, arbejde, skole, venner, familie eller mit helbred.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_felt_bad_overeat;Jeg havde det så dårligt over at have overspist, at jeg ikke fik gjort andre vigtige ting. Det kunne for eksempel være at arbejde eller bruge tid med familie eller venner.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_overeat_neglect;Min overspisning gjorde det svært for mig at tage mig af min familie eller foretage huslige pligter.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_avoid_no_foods;Jeg undgik arbejde, skole eller sociale arrangementer, fordi jeg ikke kunne spise visse fødevarer.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_avoid_appreciation;Jeg undgik sociale situationer, fordi andre ikke ville acceptere, hvor meget jeg spiste.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_emotion_same_way;Jeg fortsatte med at spise på samme måde, selvom min spisning gav mig følelsesmæssige problemer.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_physical_same_way;Jeg fortsatte med at spise på samme måde, selvom min spisning gav mig fysiske problemer (f.eks. hovedpine eller træthed).;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_same_eat_no_joy;At spise den samme mængde mad gav mig ikke lige så meget nydelse som før.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_stop_eat_not_able;Jeg ville virkelig gerne skære ned på eller stoppe med at spise visse typer mad, men jeg kunne bare ikke.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_eat_more_same_feel;Jeg havde brug for at spise mere og mere for at få de følelser, jeg ønskede fra mad. Det kunne være at mindske negative følelser som tristhed eller øge nydelsen.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_do_bad_overeat;Jeg klarede mig dårligt på arbejde eller i skole, fordi jeg spiste for meget.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_keep_harmful_eat;Jeg fortsatte med at spise visse fødevarer, selvom jeg vidste, at det var skadeligt for mit helbred. For eksempel spiste jeg stadig søde sager, selvom jeg havde diabetes, eller jeg spiste fed mad, selvom jeg havde hjerte-kar-sygdom.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_urge_cannot_think;Jeg havde så stærk trang til visse fødevarer, at jeg ikke kunne tænke på andet.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_urge_eat_now;Jeg havde så intens lyst til visse fødevarer, at jeg følte, jeg måtte spise dem med det samme.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_no_succes_stop_eat;Jeg forsøgte at skære ned på eller lade være med at spise bestemte typer mad, men det lykkedes mig ikke.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_no_succ_keep_stop;Jeg forsøgte og mislykkedes med at skære ned på eller stoppe med at spise visse fødevarer.;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_distract_eat_hurt;Jeg var så distraheret af at spise, at jeg kunne være kommet til skade (f.eks. når jeg kørte bil, gik over vejen eller betjente maskiner).;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_dist_think_hurt;Jeg var så optaget af tanker om mad, at jeg kunne være kommet til skade (f.eks. når jeg kørte bil, gik over vejen eller betjente maskiner).;1;Aldrig;Never;;;;
yale_food_addiction_scale_yfas;yfas_fam_friends_worry;Mine venner eller min familie var bekymrede over, hvor meget jeg overspiste.;1;Aldrig;Never;;;;
fase_2_ditetiske_afvigelser;reason_dietary_deviation_2;Årsag til afvigelse:;1;Allergi;Allergy;;;;
fase_3_ditetiske_afvigelser;reason_dietary_deviation_3;Årsag til afvigelse:;1;Allergi;Allergy;;;;
individuel_ditistsamtale_1;status_diet_consult_1;Status:;1;Alt kører;Everything is running smoothly;;;;
individuel_ditistsamtale_2;status_diet_consult_2;Status:;1;Alt kører;Everything is running smoothly;;;;
individuel_ditistsamtale_3;status_diet_consult_3;Status:;1;Alt kører;Everything is running smoothly;;;;
individuel_ditistsamtale_4;status_diet_consult_4;Status:;1;Alt kører;Everything is running smoothly;;;;
diabetes_distress_paid5_scale;paid5_fear;At du føler dig skræmt ved tanken om at leve med diabetes;5;Alvorligt problem;Serious problem;;;;
diabetes_distress_paid5_scale;paid5_depressed;At du føler dig nedtrykt ved tanken om at leve med diabetes;5;Alvorligt problem;Serious problem;;;;
diabetes_distress_paid5_scale;paid5_worries;At du er bekymret for fremtiden og risikoen for alvorlige komplikationer;5;Alvorligt problem;Serious problem;;;;
diabetes_distress_paid5_scale;paid5_energy_drain;At du føler, at din diabetes tager for meget af din energi mentalt og fysisk i hverdagen;5;Alvorligt problem;Serious problem;;;;
diabetes_distress_paid5_scale;paid5_manage_complications;At kunne magte komplikationer til diabetes;5;Alvorligt problem;Serious problem;;;;
besg_1_screening;calciumantagonist_type_v1;Hvilken calciumantagonist?;1;Amlodipin;Amlodipine;;;;
medicine_changes;calciumantagonist_type_rep;Hvilken calciumantagonist?;1;Amlodipin;Amlodipine;;;;
medicine_changes;medicine_change_rep;Der er foretaget ændring (herunder genintroduktion) af;3;Anden medicin;Other medication;;;;
sociodemografiske_karakteristika;socde_education_postschool;Har du fuldført en uddannelse ud over en skole‐ eller ungdomsuddannelse?;6;Anden uddannelse;Other education;;;;
stamdata;recruitment_source_v1;Hvordan blev deltageren rekrutteret til studiet?;9;Andet;Other;;;;
stamdata;dropout_reason_baseline;Årsag til at deltageren er udgået under baselinebesøgene?;6;Andet;Other;;;;
stamdata;dropout_reason;Årsag til at deltageren er udgået under interventionen;7;Andet;Other;;;;
besg_1_screening;sglt2_type_v1;Hvilken SGLT-2-hæmmer?;4;Andet;Other;;;;
besg_1_screening;dppiv_type_v1;Hvilken DPP-IV-hæmmer?;3;Andet;Other;;;;
besg_1_screening;sulfonyl_type_v1;Hvilket sulfonylurinstof:;3;Andet;Other;;;;
besg_1_screening;glp1ra_type_v1;Hvilken GLP-1-receptoragonist?;4;Andet;Other;;;;
besg_1_screening;thiazid_type_v1;Hvilket thiazid?;3;Andet;Other;;;;
besg_1_screening;calciumantagonist_type_v1;Hvilken calciumantagonist?;5;Andet;Other;;;;
besg_1_screening;ace_type_v1;Hvilken ACE-hæmmer?;3;Andet;Other;;;;
besg_1_screening;angiotensin_ii_type_v1;Hvilken angiotensin-II-receptorblokker?;3;Andet;Other;;;;
besgsdag_6;intervention_challenges_v6;"Hvilken udfordring med at følge interventionen er der tale om? Se efter ""røde flag"" i LIVA-appen.";3;Andet;Other;;;;
besgsdag_8;intervention_challenges_v8;"Hvilken udfordring med at følge interventionen er der tale om? Se efter ""røde flag"" i LIVA-appen.";3;Andet;Other;;;;
fase_1_ditetiske_afvigelser;reason_dietary_deviation_1;Årsag til afvigelse:;4;Andet;Other;;;;
fase_2_ditetiske_afvigelser;reason_dietary_deviation_2;Årsag til afvigelse:;6;Andet;Other;;;;
fase_3_ditetiske_afvigelser;reason_dietary_deviation_3;Årsag til afvigelse:;6;Andet;Other;;;;
trningsafvigelser;reason_exercise_deviation_phase3;Årsag til afvigelse;8;Andet;Other;;;;
trningsafvigelser;kind_exercise_deviation_phase3;Hvilken form for afvigelse;6;Andet;Other;;;;
ekstra_kontakt;contact_reason;Hvad er grunden til kontakten?;5;Andet;Other;;;;
ekstra_kontakt;contact_reason_blood_glucose_intervention;Hvilken udfordring med at følge interventionen er der tale om?;3;Andet;Other;;;;
hba1c_uge_30;intervention_challenges_week_30;"Hvilken udfordring med at følge interventionen er der tale om? Se efter ""røde flag"" i LIVA-appen.";3;Andet;Other;;;;
hba1c_uge_42;intervention_challenges_week_42;"Hvilken udfordring med at følge interventionen er der tale om? Se efter ""røde flag"" i LIVA-appen.";3;Andet;Other;;;;
hba1c_follow_up;hba1c_extra_reason_hba1c_extra;Hvilken HbA1c-måling var > 53 mmol/mol?;6;Andet;Other;;;;
hba1c_follow_up;hba1c_extra_reason_fingerstick_extra;Hvilken fingerprikmåling var gennemsnitlig daglig glukose for høj?;14;Andet;Other;;;;
hba1c_follow_up;hba1c_extra_reason_cgm_extra;Hvilken CGM-måling var gennemsnitlig daglig glukose for høj?;3;Andet;Other;;;;
medicine_changes;sglt2_type_rep;Hvilken SGLT-2-hæmmer?;4;Andet;Other;;;;
medicine_changes;dppiv_type_rep;Hvilken DPP-IV-hæmmer?;3;Andet;Other;;;;
medicine_changes;sulfonyl_type_rep;Hvilket sulfonylurinstof:;3;Andet;Other;;;;
medicine_changes;glp1ra_type_rep;Hvilken GLP-1-receptoragonist?;4;Andet;Other;;;;
